18-04-16 09:03:48	pemeriksaan kendaraan guna mempersempit ruang gerak pelaku tindak kejahatan #polisiindonesia #siarlantasjatim #polresmadiunkota #polisi #madiunkota #lantas #kotamadiun #madiun
18-04-16 06:54:44	wajib diklik ya helmnya, untuk keselamatan kita bersama. #siarlantasjatim #polisiindonesia #polresmadiunkota #lantas #polisi #madiunkota #madiun #kotamadiun #helmklik
17-04-16 08:15:56	srikandi polres madiun kota pam car free day #siarlantasjatim #polisiindonesia #polresmadiunkota #polwan#madiun #madiunkota #kotamadiun #lantas
16-04-16 19:38:00	malam minggu arus lalin padat di depan pg. rejo agung #madiunkota #madiun #siarlantasjatim #pasarmalam #polisiindonesia #polresmadiunkota
15-04-16 17:37:06	ujian praktek sim langsung di lapangan untuk mengenali rambu2 dan marka jalan #siarlantasjatim #polresmadiunkota #madiunkota #madiun #ujiansim
15-04-16 07:46:12	calon generasi penerus bangsa mengkampanyekan anti narkoba #madiun #madiunkota #polresmadiunkota #siarlantasjatim #lantas #sma6madiun
15-04-16 07:38:22	giat police goes to school sman 6 madiun #madiunkota #siarlantasjatim #madiun #lantas #polisiindonesia #polresmadiunkota #sma6madiun
15-04-16 07:32:46	giat police goes to school sman 6 madiun #madiun#polresmadiunkota#siarlantasjatim #polisiindonesia
13-04-16 10:13:22	zona integritas satlantas polres madiun kota
13-04-16 10:10:57	apel pagi satlantas polres madiun kota
13-04-16 10:06:47	polwan polres madiun kota dalam event komunitas mobil
13-04-16 10:03:37	ujian praktek sim
